p0,p1x,p1y,p1z,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,p7_float,p8_float,p9_float,libE_id,libE_workers
float,1400,1400,1400,-reorder, , ,-slabs,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-563.584,1660.5186762809753,theta-knl,4096,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400, , , ,-slabs,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-572.792,1662.2285604476929,theta-knl,4096,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400, , ,-p2p, ,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-615.386,1679.2974128723145,theta-knl,4096,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400, ,-a2a,-p2p, ,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-617.793,1695.290075302124,theta-knl,4096,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400, ,-a2a, , ,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-572.195,1703.6893589496613,theta-knl,4096,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400,-reorder, ,-p2p,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-575.546,1705.7489755153656,theta-knl,4096,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400, ,-a2av,-p2p, ,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-626.071,1724.1088109016418,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400, ,-a2av, ,-pencils,-r2c_dir 0,4096 1 1,4096 1 1,2,fftw,2.137,1737.047583580017,theta-knl,4096,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400,-reorder, ,-p2p, ,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-614.407,1741.3182308673859,theta-knl,4096,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400, ,-a2av,-p2p, ,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-590.215,1750.8444619178772,theta-knl,4096,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400, ,-a2av,-p2p,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-605.236,1769.050215959549,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400, , ,-p2p,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-619.534,1782.0839834213257,theta-knl,4096,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400,-reorder,-a2av,-p2p, ,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-618.375,1786.2982022762299,theta-knl,4096,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400,-reorder,-a2a,-p2p, ,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-619.131,1796.869668006897,theta-knl,4096,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400, , ,-p2p, ,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-606.786,1814.1464235782623,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-reorder,-a2av,-p2p, ,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-620.073,1826.48956990242,theta-knl,4096,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400, ,-a2a,-p2p,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-603.179,1830.928184747696,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-reorder,-a2a,-p2p,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-622.301,1841.7795555591583,theta-knl,4096,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400, ,-a2a, , ,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-587.63,1854.8694882392883,theta-knl,4096,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400, ,-a2a, ,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-578.252,1867.117198228836,theta-knl,4096,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400,-reorder,-a2a,-p2p, ,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-600.776,1875.9973764419556,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400, ,-a2a,-p2p,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-627.084,1887.1006910800934,theta-knl,4096,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400,-reorder,-a2a, , ,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-618.311,1894.593730211258,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400, ,-a2a,-p2p, ,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-624.236,1912.5248429775238,theta-knl,4096,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400,-reorder,-a2a,-p2p,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-587.55,1920.7751863002777,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-no-reorder,-a2a,-p2p, ,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-580.996,1931.932520866394,theta-knl,4096,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400,-no-reorder,-a2a, ,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-592.591,1934.5118525028229,theta-knl,4096,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400,-reorder,-a2a, ,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-616.676,1952.2874603271484,theta-knl,4096,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400, ,-a2a, ,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-588.062,1961.5480720996857,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400, ,-a2a, ,-slabs,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-452.822,1969.0074663162231,theta-knl,4096,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400,-no-reorder,-a2a, , ,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-585.54,1974.6382315158844,theta-knl,4096,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400,-reorder,-a2a, ,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-592.46,1992.6101372241974,theta-knl,4096,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400,-no-reorder,-a2a, ,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-616.543,2001.283010005951,theta-knl,4096,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-582.703,2014.8828620910645,theta-knl,4096,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400,-no-reorder,-a2a, , ,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-563.562,2015.3211178779602,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-no-reorder, , ,-slabs,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-628.221,2022.0494232177734,theta-knl,4096,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400,-no-reorder,-a2av, ,-slabs,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-618.076,2030.9599242210388,theta-knl,4096,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400, ,-a2av, ,-pencils, ,4096 1 1,4096 1 1,2,fftw,2.137,2038.2474665641785,theta-knl,4096,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400,-no-reorder, , ,-slabs,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-648.052,2043.953281402588,theta-knl,4096,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400,-no-reorder,-a2a, ,-slabs,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-459.581,2058.7713606357574,theta-knl,4096,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400, , , ,-slabs,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-643.813,2060.9828476905823,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400, ,-a2av, ,-slabs,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-638.579,2067.8110530376434,theta-knl,4096,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400,-reorder,-a2av,-p2p,-slabs,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-417.371,2082.510833501816,theta-knl,4096,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400, ,-a2a, ,-slabs,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-492.498,2094.5899798870087,theta-knl,4096,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400,-reorder,-a2a, ,-slabs,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-463.186,2098.0609769821167,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-reorder,-a2av,-p2p,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-623.882,2112.8697366714478,theta-knl,4096,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400,-reorder,-a2av,-p2p,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-622.487,2127.9211745262146,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400, ,-a2av,-p2p,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-599.318,2140.2893438339233,theta-knl,4096,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400,-no-reorder,-a2av,-p2p, ,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-565.87,2143.7879917621613,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-no-reorder,-a2av,-p2p, ,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-570.938,2158.759564638138,theta-knl,4096,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400,-no-reorder,-a2a,-p2p, ,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-587.998,2172.9550375938416,theta-knl,4096,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400,-no-reorder, ,-p2p,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-577.728,2185.570293903351,theta-knl,4096,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-563.431,2189.4395208358765,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-no-reorder,-a2av,-p2p,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-566.574,2204.0395843982697,theta-knl,4096,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400,-no-reorder, ,-p2p, ,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-589.977,2218.189382791519,theta-knl,4096,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400,-no-reorder, ,-p2p, ,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-579.291,2230.909074783325,theta-knl,4096,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400,-no-reorder,-a2av,-p2p,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-573.214,2234.6951529979706,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
