c0,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,mpi_ranks,FLOPS,elapsed_sec,identifier,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
fftw,float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.6435532973436361,0.1143191593265327,0.1591903618802829,2048,-984.925,452.8843648433685,theta-knl,64,64,False,0,1
fftw,float,1024,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,0.0447085731015149,0.0035528771349034,0.6562740032527823,2048,-255.144,641.8331530094147,theta-knl,64,64,False,0,1
fftw,float,1024,-reorder, , ,-pencils,-r2c_dir 1,0.691059356901278,0.8553077401278412,0.678116738383289,2048,-992.0,768.6259896755219,theta-knl,64,64,False,0,1
fftw,float,1024,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,0.978643088788573,0.7483179551290541,0.5845357636318719,2048,-879.413,892.9034767150879,theta-knl,64,64,False,0,1
fftw,float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,0.5284675953479214,0.8437425020556667,0.7741561798349518,2048,-932.282,1017.3780155181884,theta-knl,64,64,False,0,1
fftw,float,1024,-reorder, , ,-pencils,-r2c_dir 1,0.7731089734413842,0.9409192028751188,0.2123891221506109,2048,-1060.79,1137.6538627147677,theta-knl,64,64,False,0,1
fftw,float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,0.1136921283357773,0.9123942630833932,0.1230583474537804,2048,-394.395,1278.95542883873,theta-knl,64,64,False,0,1
fftw,float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.5663568825492012,0.4993588712414384,0.843559852053468,2048,-1056.27,1387.7139859199524,theta-knl,64,64,False,0,1
fftw,double,1024,-reorder,-a2a, ,-pencils,-r2c_dir 0,0.2014439173410163,0.8442353038777118,0.92105956568805,2048,-73.316,1564.5149269104004,theta-knl,64,64,False,0,1
fftw,float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.6380890773342812,0.3048023803769643,0.8111109830911081,2048,-1012.57,1704.2201161384585,theta-knl,64,64,False,0,1
fftw,float,1024,-no-reorder, , ,-pencils,-r2c_dir 0,0.6448849046068614,0.4513809457979165,0.6610224945338856,2048,-720.94,1836.6470873355863,theta-knl,64,64,False,0,1
fftw,float,1024,-reorder,-a2av, ,-pencils,-r2c_dir 2,0.701986923849912,0.2989629158041019,0.6313837789226437,2048,-1006.52,1966.7884392738345,theta-knl,64,64,False,0,1
fftw,float,1024,-reorder, , ,-pencils,-r2c_dir 0,0.9889892670758396,0.8589085482482828,0.1304378639438781,2048,-1261.09,2127.027730703354,theta-knl,64,64,False,0,1
fftw,float,1024,-reorder,-a2av, ,-pencils,-r2c_dir 0,0.9906431011798388,0.7771342233359373,0.7621482232893463,2048,-1203.27,2242.7134368419647,theta-knl,64,64,False,0,1
fftw,double,1024,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,0.7893183966689543,0.9612448899983648,0.3332658813161824,2048,-459.196,2371.671442508697,theta-knl,64,64,False,0,1
