p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,64,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,0.6498007930392838,0.9390069446235715,16,cufft,-4.5642,93.4363489151001,polaris-gpu,16,4,True,2,4
double,64,-reorder,-a2av,-p2p,-pencils,-r2c_dir 1,0.7648770396164524,0.9203989589934326,2,cufft,-1.52392,93.68616485595703,polaris-gpu,16,4,True,3,4
double,64,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,0.7737649978163376,0.9097988314445109,8,cufft,-5.61073,95.5682065486908,polaris-gpu,16,4,True,2,4
double,64, , , ,-pencils,-r2c_dir 1,0.8809615180120335,0.914851349430003,8,cufft,-8.08229,95.720458984375,polaris-gpu,16,4,True,3,4
float,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,0.9042303885075641,0.9160468127588888,8,cufft,-2.89093,98.4489803314209,polaris-gpu,16,4,True,2,4
float,64,-reorder,-a2av,-p2p,-pencils,-r2c_dir 1,0.7862952586854723,0.9159374569301082,8,cufft,-2.57993,98.24921703338623,polaris-gpu,16,4,True,3,4
float,64,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.7658756829415851,0.912628073435015,4,cufft,-6.22305,100.2915427684784,polaris-gpu,16,4,True,2,4
double,64,-reorder, , ,-pencils, ,0.8674583448617318,0.9144534288137008,4,cufft,-9.57875,100.44255137443542,polaris-gpu,16,4,True,3,4
double,64,-reorder,-a2av, ,-pencils,-r2c_dir 1,0.8841087687305282,0.908690249827735,8,cufft,-10.4843,102.54526281356812,polaris-gpu,16,4,True,2,4
float,64, , , ,-pencils,-r2c_dir 2,0.7998751803199411,0.9153299672930434,16,cufft,-10.3755,102.79596948623657,polaris-gpu,16,4,True,3,4
float,64,-no-reorder,-a2av,-p2p,-pencils,-r2c_dir 1,0.7648251839904864,0.9143530600189549,4,cufft,-9.24749,105.17673206329346,polaris-gpu,16,4,True,2,4
double,64,-no-reorder,-a2a, ,-pencils,-r2c_dir 2,0.8457915016523452,0.9116864986813658,8,cufft,1.0,113.41085577011108,polaris-gpu,16,4,True,3,4
double,64,-no-reorder,-a2a, ,-pencils,-r2c_dir 0,0.9770505165517307,0.9152525638042771,4,cufft,2.255,107.49504113197327,polaris-gpu,16,4,True,2,4
float,64,-reorder,-a2a, ,-pencils,-r2c_dir 1,0.8822595808949881,0.9100537579218534,2,cufft,-9.87656,108.04509496688843,polaris-gpu,16,4,True,4,4
float,64,-reorder,-a2av, ,-pencils,-r2c_dir 1,0.6893016069419907,0.9133808776064749,16,cufft,-11.698,108.5551745891571,polaris-gpu,16,4,True,5,4
float,64,-reorder,-a2a, ,-pencils, ,0.8850078783137397,0.9148276121166341,4,cufft,-5.53106,110.3522138595581,polaris-gpu,16,4,True,2,4
double,64, , , ,-pencils,-r2c_dir 1,0.9799505426219737,0.9137146152362917,16,cufft,-7.36836,112.89634227752686,polaris-gpu,16,4,True,2,4
float,64,-reorder,-a2av, ,-pencils,-r2c_dir 1,0.9205879017014104,0.9078671863010424,16,cufft,-6.4636,113.24409294128418,polaris-gpu,16,4,True,4,4
float,64, ,-a2av, , ,-r2c_dir 1,0.8153424424017802,0.9136992095974809,8,cufft,-13.0813,114.20483255386353,polaris-gpu,16,4,True,2,4
float,64, ,-a2a, ,-pencils,-r2c_dir 1,0.8815940942317227,0.9136310323560763,16,cufft,-9.91468,115.74443578720093,polaris-gpu,16,4,True,2,4
float,64,-reorder,-a2a,-p2p,-pencils,-r2c_dir 1,0.8653840695764631,0.9144174450079998,2,cufft,-0.798005,120.83663821220398,polaris-gpu,16,4,True,2,4
double,64,-reorder,-a2av, , ,-r2c_dir 1,0.7425086395806421,0.9144268112071317,4,cufft,-0.757841,120.78614783287048,polaris-gpu,16,4,True,3,4
double,64,-reorder, , ,-pencils,-r2c_dir 2,0.7171745519682059,0.9149494253849259,4,cufft,-2.22952,120.33481121063232,polaris-gpu,16,4,True,4,4
