p0,p1x,p1y,p1z,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,p7_float,p8_float,p9_float,libE_id,libE_workers
float,1400,1400,1400,-reorder,-a2a, , ,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-430.692,3596.4304642677307,theta-knl,8192,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-no-reorder,-a2a, , ,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-424.604,3620.681455373764,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400, ,-a2a, , ,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-425.632,3669.8698325157166,theta-knl,8192,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400, ,-a2a, ,-slabs,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-294.101,3687.6402411460876,theta-knl,8192,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400, ,-a2a, ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-371.995,3693.8587493896484,theta-knl,8192,256,64,False,0.0,0.0,0.0,3,4
double,1400,1400,1400, ,-a2a, , ,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-230.484,3742.2927112579346,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-reorder,-a2a, ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-429.221,3783.3990709781647,theta-knl,8192,256,64,False,0.0,0.0,1.0,5,4
double,1400,1400,1400,-reorder,-a2a, , ,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-227.555,3815.7567644119263,theta-knl,8192,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400, , ,-p2p,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-219.009,3875.2484946250916,theta-knl,8192,256,64,False,0.0,0.0,1.0,4,4
double,1400,1400,1400,-reorder, , ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-349.94,3889.979308128357,theta-knl,8192,256,64,False,0.0,0.0,0.0,5,4
double,1400,1400,1400, , , ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-342.106,3925.3232102394104,theta-knl,8192,256,64,False,0.0,0.0,0.0,2,4
double,1400,1400,1400,-no-reorder, , ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-383.197,3982.467545032501,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
double,1400,1400,1400,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,1.0,3996.8186254501343,theta-knl,8192,256,64,False,0.0,0.0,0.0,3,4
double,1400,1400,1400, ,-a2av, ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-353.685,3996.994939804077,theta-knl,8192,256,64,False,0.0,0.0,0.0,5,4
double,1400,1400,1400, ,-a2av, ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-319.929,4036.4658546447754,theta-knl,8192,256,64,False,0.0,0.0,1.0,2,4
double,1400,1400,1400, , , ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-375.446,4090.414736032486,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
double,1400,1400,1400,-no-reorder, , ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-262.222,4110.2905650138855,theta-knl,8192,256,64,False,0.0,0.0,1.0,5,4
double,1400,1400,1400,-no-reorder, , ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-281.586,4111.511232376099,theta-knl,8192,256,64,False,0.0,0.0,0.0,3,4
double,1400,1400,1400,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-347.52,4145.660684585571,theta-knl,8192,256,64,False,0.0,0.0,0.0,2,4
double,1400,1400,1400,-no-reorder, , , ,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-375.071,4197.747830629349,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
double,1400,1400,1400,-no-reorder, , , ,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-253.865,4221.22317814827,theta-knl,8192,256,64,False,0.0,0.0,0.0,5,4
double,1400,1400,1400,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-281.553,4223.142615556717,theta-knl,8192,256,64,False,0.0,0.0,0.0,3,4
double,1400,1400,1400, ,-a2av,-p2p,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-198.795,4300.782875299454,theta-knl,8192,256,64,False,0.0,0.0,0.0,2,4
double,1400,1400,1400,-no-reorder,-a2av, , ,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-377.155,4304.644842147827,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
double,1400,1400,1400,-reorder,-a2av, ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-261.784,4335.287772655487,theta-knl,8192,256,64,False,0.0,0.0,0.0,5,4
double,1400,1400,1400,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-262.59,4336.459538936615,theta-knl,8192,256,64,False,0.0,0.0,1.0,3,4
double,1400,1400,1400, ,-a2av, ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-293.285,4413.707839012146,theta-knl,8192,256,64,False,0.0,0.0,1.0,2,4
double,1400,1400,1400,-reorder,-a2av, , ,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-314.039,4417.301445007324,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
double,1400,1400,1400, ,-a2av, , ,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-249.74,4449.630576372147,theta-knl,8192,256,64,False,0.0,0.0,0.0,3,4
double,1400,1400,1400,-no-reorder,-a2av, , ,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-248.895,4450.147196054459,theta-knl,8192,256,64,False,0.0,0.0,1.0,5,4
double,1400,1400,1400, , , ,-pencils,-r2c_dir 0,8192 1 1,8192 1 1,2,fftw,2.137,4471.63564157486,theta-knl,8192,256,64,False,0.0,0.0,0.0,2,4
double,1400,1400,1400,-no-reorder,-a2av, , ,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-383.039,4521.507163286209,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
double,1400,1400,1400,-reorder, , , ,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-245.988,4563.802928924561,theta-knl,8192,256,64,False,0.0,0.0,0.0,5,4
double,1400,1400,1400, , , , ,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-254.578,4564.4142479896545,theta-knl,8192,256,64,False,0.0,0.0,0.0,3,4
double,1400,1400,1400,-no-reorder, ,-p2p,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-204.228,4624.857944488525,theta-knl,8192,256,64,False,0.0,0.0,0.0,2,4
double,1400,1400,1400,-reorder,-a2av, , ,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-376.947,4627.228924512863,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
double,1400,1400,1400,-reorder, , ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-245.181,4678.923095703125,theta-knl,8192,256,64,False,0.0,0.0,1.0,5,4
double,1400,1400,1400, , , ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-246.747,4679.491159439087,theta-knl,8192,256,64,False,0.0,0.0,1.0,3,4
double,1400,1400,1400,-no-reorder,-a2av, ,-pencils, ,8192 1 1,8192 1 1,2,fftw,2.137,4682.497188091278,theta-knl,8192,256,64,False,0.0,0.0,0.0,2,4
double,1400,1400,1400,-reorder, , ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-353.316,4736.428675174713,theta-knl,8192,256,64,False,0.0,0.0,1.0,4,4
double,1400,1400,1400,-no-reorder,-a2av, , ,-r2c_dir 0,8192 1 1,8192 1 1,2,fftw,2.137,4749.781799077988,theta-knl,8192,256,64,False,0.0,0.0,0.0,3,4
double,1400,1400,1400,-no-reorder,-a2av, ,-slabs,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-204.458,4762.789895296097,theta-knl,8192,256,64,False,0.0,0.0,0.0,2,4
double,1400,1400,1400,-reorder,-a2av, ,-slabs,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-215.727,4764.454397678375,theta-knl,8192,256,64,False,0.0,0.0,0.0,5,4
double,1400,1400,1400,-reorder,-a2av, ,-pencils, ,8192 1 1,8192 1 1,2,fftw,2.137,4820.385273694992,theta-knl,8192,256,64,False,0.0,0.0,0.0,5,4
double,1400,1400,1400,-no-reorder,-a2av, , ,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-368.48,4844.530189752579,theta-knl,8192,256,64,False,0.0,0.0,1.0,4,4
double,1400,1400,1400,-reorder,-a2av, , ,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-326.112,4862.120386362076,theta-knl,8192,256,64,False,0.0,0.0,1.0,3,4
double,1400,1400,1400, ,-a2av, , ,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-343.672,4875.004937410355,theta-knl,8192,256,64,False,0.0,0.0,0.0,2,4
double,1400,1400,1400,-reorder,-a2av, ,-slabs,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-285.406,4898.360691785812,theta-knl,8192,256,64,False,0.0,0.0,1.0,5,4
double,1400,1400,1400, ,-a2av, , ,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-355.6,4952.370812654495,theta-knl,8192,256,64,False,0.0,0.0,1.0,4,4
double,1400,1400,1400, ,-a2av, ,-slabs,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-278.553,4975.453451395035,theta-knl,8192,256,64,False,0.0,0.0,1.0,5,4
double,1400,1400,1400,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-325.21,4986.289391517639,theta-knl,8192,256,64,False,0.0,0.0,1.0,2,4
double,1400,1400,1400,-reorder, ,-p2p, ,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-199.68,5008.905522584915,theta-knl,8192,256,64,False,0.0,0.0,0.0,3,4
double,1400,1400,1400,-reorder,-a2av, , ,-r2c_dir 0,8192 1 1,8192 1 1,2,fftw,2.137,5010.170456647873,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
double,1400,1400,1400,-reorder, , , ,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-343.255,5086.931282997131,theta-knl,8192,256,64,False,0.0,0.0,0.0,5,4
double,1400,1400,1400,-reorder,-a2av, , ,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-302.403,5097.978800773621,theta-knl,8192,256,64,False,0.0,0.0,1.0,2,4
double,1400,1400,1400,-reorder,-a2a, ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-234.039,5135.213267564774,theta-knl,8192,256,64,False,0.0,0.0,0.0,3,4
