p0,p1x,p1y,p1z,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,512,512,512,-reorder,-a2a,-p2p_pl, ,-r2c_dir 0,1 32 2,8 8 1,4,cufft,1.0,509.73416447639465,polaris-gpu,64,64,4,True,2,4
float,512,512,512,-reorder,-a2av,-p2p_pl, ,-r2c_dir 0,1 64 1,8 8 1,2,cufft,1.0,513.5675303936005,polaris-gpu,64,64,4,True,4,4
float,512,512,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 8 1,8 8 1,2,cufft,-2021.84,474.115359544754,polaris-gpu,64,64,4,True,5,4
float,512,512,512,-reorder,-a2a,-p2p_pl, ,-r2c_dir 0,2 2 16,8 8 1,4,cufft,-2623.34,478.8140432834625,polaris-gpu,64,64,4,True,5,4
float,512,512,512, ,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,8 8 1,2,cufft,-1160.7,483.7513723373413,polaris-gpu,64,64,4,True,5,4
float,512,512,512,-no-reorder,-a2av,-p2p_pl, ,-r2c_dir 0,8 8 1,8 8 1,2,cufft,-1897.43,488.58197379112244,polaris-gpu,64,64,4,True,5,4
float,512,512,512, , ,-p2p_pl, ,-r2c_dir 0,2 16 2,8 8 1,2,cufft,-1156.26,493.4322090148926,polaris-gpu,64,64,4,True,5,4
float,512,512,512,-reorder,-a2a,-p2p_pl, , ,2 1 32,8 8 1,2,cufft,-2546.77,498.1363890171051,polaris-gpu,64,64,4,True,5,4
float,512,512,512,-reorder,-a2a,-p2p, ,-r2c_dir 0,2 16 2,8 8 1,2,cufft,-1010.46,503.09044122695923,polaris-gpu,64,64,4,True,5,4
float,512,512,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,8 8 1,2,cufft,-874.827,508.2052595615387,polaris-gpu,64,64,4,True,3,4
double,512,512,512,-reorder,-a2a,-p2p_pl, ,-r2c_dir 0,8 2 4,8 8 1,2,cufft,-1167.36,510.42532205581665,polaris-gpu,64,64,4,True,3,4
float,512,512,512,-reorder,-a2av,-p2p_pl, , ,2 2 16,8 8 1,2,cufft,-2578.55,513.0077228546143,polaris-gpu,64,64,4,True,2,4
float,512,512,512,-reorder, ,-p2p_pl, , ,2 8 4,8 8 1,2,cufft,-1245.33,517.0863692760468,polaris-gpu,64,64,4,True,2,4
float,512,512,512,-reorder,-a2av,-p2p_pl, ,-r2c_dir 0,16 1 4,8 8 1,2,cufft,-1971.05,516.840443611145,polaris-gpu,64,64,4,True,3,4
double,512,512,512,-reorder,-a2a,-p2p_pl, ,-r2c_dir 1,16 4 1,8 8 1,2,cufft,-970.848,521.0049648284912,polaris-gpu,64,64,4,True,2,4
double,512,512,512,-reorder,-a2a,-p2p_pl, , ,2 1 32,8 8 1,2,cufft,-1686.27,520.7565948963165,polaris-gpu,64,64,4,True,3,4
float,512,512,512,-no-reorder,-a2a,-p2p_pl, ,-r2c_dir 0,8 4 2,8 8 1,2,cufft,-1140.81,524.9077804088593,polaris-gpu,64,64,4,True,2,4
float,512,512,512,-reorder,-a2a,-p2p_pl, , ,2 2 16,1 8 8,4,cufft,-1849.67,524.7961754798889,polaris-gpu,64,64,4,True,3,4
double,512,512,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,8 2 4,8 8 1,2,cufft,-1148.37,528.7732574939728,polaris-gpu,64,64,4,True,2,4
float,512,512,512, ,-a2av,-p2p_pl, ,-r2c_dir 1,2 2 16,8 8 1,2,cufft,-1565.59,528.7738394737244,polaris-gpu,64,64,4,True,3,4
float,512,512,512,-reorder,-a2a,-p2p_pl, ,-r2c_dir 1,1 1 64,8 8 1,2,cufft,1.0,572.0027320384979,polaris-gpu,64,64,4,True,2,4
float,512,512,512, ,-a2a,-p2p_pl, ,-r2c_dir 0,32 1 2,8 8 1,2,cufft,-1355.18,532.6038219928741,polaris-gpu,64,64,4,True,3,4
float,512,512,512,-no-reorder,-a2av,-p2p_pl, ,-r2c_dir 2,2 2 16,8 8 1,16,cufft,2.255,570.0194697380066,polaris-gpu,64,64,4,True,3,4
float,512,512,512,-reorder,-a2av,-p2p_pl, ,-r2c_dir 0,16 4 1,8 8 1,2,cufft,-1233.18,536.5190932750702,polaris-gpu,64,64,4,True,4,4
float,512,512,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,2 2 16,8 8 1,12,cufft,-2603.68,538.9466500282288,polaris-gpu,64,64,4,True,4,4
float,512,512,512,-reorder,-a2a,-p2p,-pencils, ,2 1 32,8 8 1,2,cufft,-1899.03,541.6322917938232,polaris-gpu,64,64,4,True,4,4
float,512,512,512,-reorder,-a2a,-p2p_pl, ,-r2c_dir 0,2 2 16,1 4 16,4,cufft,-1805.0,544.4284453392029,polaris-gpu,64,64,4,True,4,4
float,512,512,512,-reorder,-a2a,-p2p_pl, ,-r2c_dir 0,32 2 1,8 8 1,2,cufft,-1309.14,547.0054595470428,polaris-gpu,64,64,4,True,4,4
float,512,512,512,-reorder,-a2a,-p2p_pl, ,-r2c_dir 1,2 1 32,8 8 1,12,cufft,1.0,589.1413633823395,polaris-gpu,64,64,4,True,4,4
float,512,512,512,-reorder, ,-p2p, , ,2 1 32,8 8 1,2,cufft,-1897.67,552.0989410877228,polaris-gpu,64,64,4,True,5,4
