c0,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,mpi_ranks,FLOPS,elapsed_sec,identifier,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
fftw,double,256,-reorder,-a2a,-p2p,-slabs,-r2c_dir 0,0.142364767689959,0.5889513439642188,0.2127978356200857,512,-31.3117,119.90430212020874,theta-knl,64,64,False,0,1
fftw,double,256,-reorder,-a2av, ,-pencils,-r2c_dir 0,0.5165126417854197,0.9414949802936912,0.8212940605397688,512,-107.076,127.28611254692078,theta-knl,64,64,False,0,1
fftw,float,256,-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,0.578229940007258,0.7576196437861129,0.75102341679286,512,-67.7705,134.98223853111267,theta-knl,64,64,False,0,1
fftw,double,256,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,0.2827331856120507,0.3523846965525666,0.7179001305067431,512,-86.192,142.46411395072937,theta-knl,64,64,False,0,1
fftw,float,256,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.6435532973436361,0.1143191593265327,0.1591903618802829,512,-189.341,149.65131306648254,theta-knl,64,64,False,0,1
fftw,float,256,-no-reorder, ,-p2p,-pencils,-r2c_dir 0,0.9511873273185816,0.9916026687614916,0.7561752398734053,512,-216.52,267.6634340286255,theta-knl,64,64,False,0,1
fftw,float,256,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 1,0.8260821221046295,0.6537598157248896,0.4454249724762116,512,-204.91,380.016184091568,theta-knl,64,64,False,0,1
fftw,float,256,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.0052438591316097,0.8409872277379661,0.3444168468020779,512,-61.5371,506.8556520938873,theta-knl,64,64,False,0,1
fftw,double,256,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,0.738073192815061,0.9519882583683672,0.5699698686533784,512,-111.147,660.6496770381927,theta-knl,64,64,False,0,1
fftw,double,256,-reorder,-a2av, ,-pencils,-r2c_dir 0,0.3087392391710897,0.4346289376185045,0.252849688223902,512,-126.128,829.3845796585083,theta-knl,64,64,False,0,1
fftw,float,256,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.4912740293671994,0.3371647302445392,0.831509426654367,512,-216.548,951.577234506607,theta-knl,64,64,False,0,1
fftw,float,256,-reorder,-a2av, ,-pencils,-r2c_dir 0,0.637833786738586,0.0663485834010071,0.4302314407525096,512,1.0,1050.0279643535614,theta-knl,64,64,False,0,1
fftw,double,256,-no-reorder, , ,-pencils,-r2c_dir 0,0.8606680302370235,0.5430860144031305,0.0387911485104096,512,-138.596,1187.9491312503817,theta-knl,64,64,False,0,1
fftw,float,256,-no-reorder,-a2a,-p2p,-slabs,-r2c_dir 0,0.6061950312462171,0.0805214353990388,0.5547108042926782,512,1.0,1314.0435891151428,theta-knl,64,64,False,0,1
fftw,float,256,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.5358483784306158,0.5701177045782848,0.3930467326063761,512,-214.161,1429.049067735672,theta-knl,64,64,False,0,1
fftw,double,256,-reorder,-a2a, ,-pencils,-r2c_dir 0,0.994994225314506,0.0501857292695327,0.1663672503284078,512,1.0,1756.5784797668457,theta-knl,64,64,False,0,1
fftw,float,256,-reorder,-a2a,-p2p,-pencils,-r2c_dir 0,0.6803315294129828,0.9479176595361746,0.2856397869963064,512,-203.094,1875.1572551727293,theta-knl,64,64,False,0,1
fftw,double,256,-reorder,-a2a, ,-pencils,-r2c_dir 1,0.8170537499797448,0.5691839704474512,0.7076647561124929,512,-53.6166,2004.750602722168,theta-knl,64,64,False,0,1
fftw,float,256,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.7065344726974923,0.597707053533538,0.6289462378245662,512,-201.77,2112.9990017414093,theta-knl,64,64,False,0,1
fftw,float,256,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,0.9881955770278634,0.1707556039363974,0.2869070563953618,512,-210.99,2212.856318473816,theta-knl,64,64,False,0,1
