p0,p1x,p1y,p1z,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,p7_float,p8_float,p9_float,libE_id,libE_workers
float,256,256,256,-no-reorder, ,-p2p, ,-r2c_dir 2,512 1 1,512 1 1,4,fftw,-76.2067,369.7046711444855,theta-knl,512,256,64,False,0.0,0.0,1.0,4,4
float,256,256,256,-no-reorder, ,-p2p, ,-r2c_dir 2,512 1 1,512 1 1,2,fftw,-75.9763,371.3677875995636,theta-knl,512,256,64,False,0.0,0.0,0.0,5,4
float,256,256,256,-no-reorder,-a2av,-p2p, ,-r2c_dir 2,512 1 1,512 1 1,2,fftw,-76.2959,373.8903212547302,theta-knl,512,256,64,False,0.0,0.0,0.0,2,4
float,256,256,256,-no-reorder, ,-p2p,-pencils,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-78.0816,375.82754254341125,theta-knl,512,256,64,False,0.0,0.0,0.0,3,4
float,256,256,256,-no-reorder, ,-p2p,-slabs,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-51.431,379.1510314941406,theta-knl,512,256,64,False,0.0,0.0,0.0,4,4
float,256,256,256,-no-reorder, ,-p2p,-pencils,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-77.6017,380.8800127506256,theta-knl,512,256,64,False,0.0,0.0,1.0,5,4
float,256,256,256,-reorder, ,-p2p,-pencils,-r2c_dir 2,512 1 1,512 1 1,2,fftw,-76.761,383.21639585494995,theta-knl,512,256,64,False,0.0,0.0,0.0,2,4
float,256,256,256, , ,-p2p,-pencils,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-79.1453,385.1126172542572,theta-knl,512,256,64,False,0.0,0.0,1.0,3,4
double,256,256,256,-reorder, ,-p2p,-pencils,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-37.6382,389.1832871437073,theta-knl,512,256,64,False,0.0,0.0,1.0,4,4
float,256,256,256,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-67.2045,391.3943817615509,theta-knl,512,256,64,False,0.0,0.0,1.0,5,4
float,256,256,256, , ,-p2p,-pencils,-r2c_dir 2,512 1 1,512 1 1,4,fftw,-76.7573,392.6346433162689,theta-knl,512,256,64,False,0.0,0.0,1.0,2,4
float,256,256,256, , ,-p2p,-pencils,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-77.4533,394.4262840747833,theta-knl,512,256,64,False,0.0,0.0,0.0,3,4
float,256,256,256, , ,-p2p, ,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-78.0124,398.46367025375366,theta-knl,512,256,64,False,0.0,0.0,0.0,4,4
float,256,256,256, , ,-p2p, ,-r2c_dir 2,512 1 1,512 1 1,4,fftw,-79.9394,400.68289518356323,theta-knl,512,256,64,False,0.0,0.0,1.0,2,4
float,256,256,256, , ,-p2p_pl,-pencils,-r2c_dir 2,512 1 1,512 1 1,4,fftw,-70.2406,403.7030813694,theta-knl,512,256,64,False,0.0,0.0,1.0,3,4
float,256,256,256, , ,-p2p,-pencils,-r2c_dir 2,512 1 1,512 1 1,2,fftw,-78.6589,404.47299456596375,theta-knl,512,256,64,False,0.0,0.0,0.0,5,4
float,256,256,256, , ,-p2p, ,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-75.5521,407.8959379196167,theta-knl,512,256,64,False,0.0,0.0,1.0,4,4
float,256,256,256, , ,-p2p_pl, ,-r2c_dir 2,512 1 1,512 1 1,4,fftw,-71.9494,411.2572512626648,theta-knl,512,256,64,False,0.0,0.0,1.0,2,4
float,256,256,256, ,-a2av,-p2p, ,-r2c_dir 2,512 1 1,512 1 1,4,fftw,-80.1501,413.0305669307709,theta-knl,512,256,64,False,0.0,0.0,1.0,3,4
float,256,256,256, ,-a2a,-p2p, ,-r2c_dir 2,512 1 1,512 1 1,4,fftw,-76.7347,414.8974368572235,theta-knl,512,256,64,False,0.0,0.0,1.0,5,4
float,256,256,256, ,-a2a,-p2p, ,-r2c_dir 2,512 1 1,512 1 1,2,fftw,-78.7188,417.21549916267395,theta-knl,512,256,64,False,0.0,0.0,0.0,4,4
float,256,256,256, ,-a2a,-p2p,-pencils,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-74.8503,420.71014499664307,theta-knl,512,256,64,False,0.0,0.0,1.0,2,4
float,256,256,256, ,-a2a,-p2p_pl, ,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-72.7625,423.77650594711304,theta-knl,512,256,64,False,0.0,0.0,0.0,3,4
float,256,256,256, ,-a2a,-p2p,-pencils,-r2c_dir 2,512 1 1,512 1 1,4,fftw,-79.4451,424.42008352279663,theta-knl,512,256,64,False,0.0,0.0,1.0,5,4
float,256,256,256, ,-a2a,-p2p_pl, ,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-69.6461,427.6826009750366,theta-knl,512,256,64,False,0.0,0.0,1.0,4,4
float,256,256,256, ,-a2a,-p2p,-pencils,-r2c_dir 2,512 1 1,512 1 1,2,fftw,-78.92,430.044650554657,theta-knl,512,256,64,False,0.0,0.0,0.0,2,4
float,256,256,256, ,-a2a,-p2p,-pencils,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-75.0748,433.20866322517395,theta-knl,512,256,64,False,0.0,0.0,0.0,3,4
float,256,256,256, ,-a2av,-p2p,-pencils,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-79.4501,434.95178723335266,theta-knl,512,256,64,False,0.0,0.0,0.0,5,4
float,256,256,256, , ,-p2p_pl,-pencils,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-72.0274,438.29578590393066,theta-knl,512,256,64,False,0.0,0.0,0.0,4,4
float,256,256,256, ,-a2av,-p2p,-pencils,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-77.6702,439.2417006492615,theta-knl,512,256,64,False,0.0,0.0,1.0,2,4
float,256,256,256, ,-a2av,-p2p, ,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-78.5595,442.5729932785034,theta-knl,512,256,64,False,0.0,0.0,0.0,3,4
float,256,256,256, ,-a2av,-p2p, ,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-75.0236,444.4128460884094,theta-knl,512,256,64,False,0.0,0.0,1.0,5,4
float,256,256,256, ,-a2av,-p2p, ,-r2c_dir 2,512 1 1,512 1 1,2,fftw,-78.823,447.5954601764679,theta-knl,512,256,64,False,0.0,0.0,0.0,2,4
float,256,256,256,-reorder,-a2av,-p2p,-pencils,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-78.1563,449.5188407897949,theta-knl,512,256,64,False,0.0,0.0,0.0,4,4
float,256,256,256,-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,512 1 1,512 1 1,2,fftw,-78.847,451.85997676849365,theta-knl,512,256,64,False,0.0,0.0,0.0,3,4
float,256,256,256, ,-a2av,-p2p_pl, ,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-71.5413,455.03017020225525,theta-knl,512,256,64,False,0.0,0.0,0.0,5,4
float,256,256,256,-no-reorder,-a2av,-p2p, ,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-72.4238,456.96507000923157,theta-knl,512,256,64,False,0.0,0.0,0.0,2,4
float,256,256,256,-reorder,-a2av,-p2p, ,-r2c_dir 2,512 1 1,512 1 1,2,fftw,-79.9989,458.8358497619629,theta-knl,512,256,64,False,0.0,0.0,0.0,4,4
float,256,256,256,-no-reorder,-a2av,-p2p,-pencils,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-75.7493,461.24196767807007,theta-knl,512,256,64,False,0.0,0.0,0.0,3,4
float,256,256,256,-reorder,-a2av,-p2p,-pencils,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-78.2599,464.29478764533997,theta-knl,512,256,64,False,0.0,0.0,1.0,5,4
float,256,256,256,-reorder,-a2av,-p2p, ,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-76.6123,466.37206959724426,theta-knl,512,256,64,False,0.0,0.0,0.0,2,4
float,256,256,256,-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,512 1 1,512 1 1,4,fftw,-75.8675,468.08956384658813,theta-knl,512,256,64,False,0.0,0.0,1.0,4,4
float,256,256,256,-reorder,-a2av,-p2p_pl, ,-r2c_dir 2,512 1 1,512 1 1,2,fftw,-68.0318,471.88483333587646,theta-knl,512,256,64,False,0.0,0.0,0.0,3,4
float,256,256,256,-reorder,-a2av,-p2p, ,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-77.2034,473.58289432525635,theta-knl,512,256,64,False,0.0,0.0,1.0,5,4
float,256,256,256,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-71.265,476.9388437271118,theta-knl,512,256,64,False,0.0,0.0,0.0,2,4
float,256,256,256, ,-a2av,-p2p_pl, ,-r2c_dir 2,512 1 1,512 1 1,4,fftw,-71.7563,478.6190233230591,theta-knl,512,256,64,False,0.0,0.0,1.0,4,4
float,256,256,256,-no-reorder,-a2av,-p2p, ,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-73.9437,481.34232354164124,theta-knl,512,256,64,False,0.0,0.0,1.0,3,4
float,256,256,256,-no-reorder,-a2av,-p2p,-pencils,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-76.7675,483.0559148788452,theta-knl,512,256,64,False,0.0,0.0,1.0,5,4
float,256,256,256,-no-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,512 1 1,512 1 1,2,fftw,-77.0823,486.2233672142029,theta-knl,512,256,64,False,0.0,0.0,0.0,2,4
float,256,256,256,-no-reorder,-a2av,-p2p_pl, ,-r2c_dir 2,512 1 1,512 1 1,2,fftw,-68.9916,489.1111490726471,theta-knl,512,256,64,False,0.0,0.0,0.0,4,4
float,256,256,256,-no-reorder,-a2av,-p2p_pl, ,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-71.7085,491.9410183429718,theta-knl,512,256,64,False,0.0,0.0,0.0,3,4
float,256,256,256,-no-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,512 1 1,512 1 1,4,fftw,-74.4094,492.60928535461426,theta-knl,512,256,64,False,0.0,0.0,1.0,5,4
float,256,256,256,-no-reorder,-a2av,-p2p,-slabs,-r2c_dir 2,512 1 1,512 1 1,4,fftw,-53.8605,495.5084993839264,theta-knl,512,256,64,False,0.0,0.0,1.0,2,4
double,256,256,256,-no-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,512 1 1,512 1 1,4,fftw,-35.6627,499.3182029724121,theta-knl,512,256,64,False,0.0,0.0,1.0,4,4
