c0,p0,p1,p2,FOM,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
roibin_zfpgpu.json,32,4,1,-0.865046,2023.6251618862152,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,31,4,1,-0.85892,2067.1035754680634,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,38,1,3,-0.766137,2074.149131298065,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,29,4,1,-0.834109,2082.8236272335052,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,35,4,1,-0.882033,2109.6635468006134,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,33,4,1,-0.833536,2153.5930988788605,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,25,4,1,-0.847516,2159.8345518112183,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,28,4,1,-0.835834,2168.8146290779114,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,30,4,1,-0.827282,2195.173817396164,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,31,3,1,-0.761806,2241.715576171875,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,30,3,1,-0.810692,2241.8422889709473,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,32,3,1,-0.851084,2251.5052404403687,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,31,4,4,-0.779932,2278.0566980838776,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,32,1,1,-0.82001,2320.3641328811646,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,30,4,3,-0.809069,2323.702966451645,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,32,2,1,-0.854081,2331.6375403404236,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,32,4,2,-0.776935,2362.8410844802856,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,27,4,2,-0.793714,2407.1540508270264,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,32,3,4,-0.777931,2408.9949085712433,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,33,1,3,-0.723193,2417.2831284999847,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,34,1,3,-0.742225,2447.804410457611,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,35,3,4,-0.858312,2492.6026010513306,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,34,1,1,-0.84339,2493.084223508835,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,36,4,1,-0.830681,2495.4098851680756,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,34,4,1,-0.883317,2532.1930074691772,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,36,3,4,-0.815598,2581.457654237747,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,37,4,1,-0.887844,2583.158015012741,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,34,3,1,-0.85892,2584.982924938202,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,35,3,1,-0.858312,2619.291604757309,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,34,2,1,-0.788553,2665.849618434906,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,35,2,1,-0.804774,2667.800169944763,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,35,3,3,-0.744503,2672.2235276699066,polaris-gpu,6,64,4,True,5,4
