c0,p0,p1,p2,p3,FOM,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
roibin_blosc.json,12,1,3,2,-11.7019,1738.475653886795,polaris-gpu,128,64,4,True,5,4
roibin_blosc.json,24,1,3,1,-33.6012,1750.600860118866,polaris-gpu,128,64,4,True,3,4
roibin_blosc.json,23,1,3,1,-32.2204,1760.6277675628662,polaris-gpu,128,64,4,True,2,4
roibin_blosc.json,27,1,4,1,-31.3612,1765.259922027588,polaris-gpu,128,64,4,True,4,4
roibin_blosc.json,23,1,4,1,-36.186,1801.4754185676575,polaris-gpu,128,64,4,True,5,4
roibin_blosc.json,31,1,4,1,-32.2204,1817.2565858364105,polaris-gpu,128,64,4,True,3,4
roibin_blosc.json,25,1,3,1,-32.2204,1826.4529857635498,polaris-gpu,128,64,4,True,2,4
roibin_blosc.json,27,1,3,1,-31.3612,1831.0367894172668,polaris-gpu,128,64,4,True,4,4
roibin_blosc.json,26,1,4,1,-33.128,1867.478842496872,polaris-gpu,128,64,4,True,5,4
roibin_blosc.json,25,1,4,1,-36.186,1887.5687911510468,polaris-gpu,128,64,4,True,3,4
roibin_blosc.json,29,1,4,1,-33.6012,1897.4457466602325,polaris-gpu,128,64,4,True,2,4
roibin_blosc.json,28,1,3,1,-32.6679,1898.1917352676392,polaris-gpu,128,64,4,True,4,4
roibin_blosc.json,25,1,2,1,-28.001,1952.2249190807343,polaris-gpu,128,64,4,True,5,4
roibin_blosc.json,28,1,4,1,-44.379,1958.833841085434,polaris-gpu,128,64,4,True,3,4
roibin_blosc.json,50,1,3,1,-31.3612,1966.7936713695526,polaris-gpu,128,64,4,True,2,4
roibin_blosc.json,29,1,3,1,-32.2204,1977.2732961177826,polaris-gpu,128,64,4,True,4,4
roibin_blosc.json,45,1,3,1,-37.9369,2017.8802344799042,polaris-gpu,128,64,4,True,5,4
roibin_blosc.json,31,1,3,1,-41.2647,2026.193241596222,polaris-gpu,128,64,4,True,3,4
roibin_blosc.json,60,1,3,1,-32.2204,2037.3021042346954,polaris-gpu,128,64,4,True,2,4
roibin_blosc.json,32,1,4,1,-33.128,2041.6277463436127,polaris-gpu,128,64,4,True,4,4
roibin_blosc.json,53,1,3,1,-34.5895,2082.5817182064056,polaris-gpu,128,64,4,True,5,4
roibin_blosc.json,47,1,3,1,-31.785,2092.850922346115,polaris-gpu,128,64,4,True,3,4
roibin_blosc.json,46,1,3,1,-32.6679,2104.6347391605377,polaris-gpu,128,64,4,True,2,4
roibin_blosc.json,44,1,3,1,-30.155,2107.3897676467896,polaris-gpu,128,64,4,True,4,4
roibin_blosc.json,49,1,3,1,-35.1058,2148.043402671814,polaris-gpu,128,64,4,True,5,4
roibin_blosc.json,50,1,4,1,-31.785,2158.0584971904755,polaris-gpu,128,64,4,True,3,4
roibin_blosc.json,48,1,3,1,-33.6012,2171.200304031372,polaris-gpu,128,64,4,True,2,4
roibin_blosc.json,54,1,3,1,-30.5466,2172.295836687088,polaris-gpu,128,64,4,True,4,4
roibin_blosc.json,51,1,3,1,-34.0882,2213.5497052669525,polaris-gpu,128,64,4,True,5,4
roibin_blosc.json,52,1,3,1,-33.6012,2228.6236639022827,polaris-gpu,128,64,4,True,3,4
roibin_blosc.json,51,1,2,1,-24.7588,2238.1475265026093,polaris-gpu,128,64,4,True,2,4
roibin_blosc.json,53,1,4,1,-27.0355,2242.216073036194,polaris-gpu,128,64,4,True,4,4
