c0,p0,p1,p2,p3,FOM,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
roibin_blosc.json,7,4,4,2,1.0,7449.303879976273,polaris-gpu,2,64,4,True,3,4
roibin_blosc.json,6,4,4,2,1.0,7706.477851390839,polaris-gpu,2,64,4,True,2,4
roibin_blosc.json,20,4,4,1,1.0,7708.437501192093,polaris-gpu,2,64,4,True,4,4
roibin_blosc.json,9,4,4,3,1.0,7746.506678342819,polaris-gpu,2,64,4,True,5,4
roibin_blosc.json,26,1,4,1,1.0,7751.207325696945,polaris-gpu,2,64,4,True,3,4
roibin_blosc.json,23,1,4,1,1.0,8008.582345962524,polaris-gpu,2,64,4,True,2,4
roibin_blosc.json,11,4,4,4,1.0,8010.364338636398,polaris-gpu,2,64,4,True,4,4
roibin_blosc.json,51,1,4,1,1.0,8048.412588834763,polaris-gpu,2,64,4,True,5,4
roibin_blosc.json,19,1,4,1,1.0,8053.112364053726,polaris-gpu,2,64,4,True,3,4
roibin_blosc.json,18,4,4,1,1.0,8311.266990423203,polaris-gpu,2,64,4,True,2,4
roibin_blosc.json,13,4,4,2,1.0,8312.270505666733,polaris-gpu,2,64,4,True,4,4
roibin_blosc.json,52,1,4,1,1.0,8350.321835517883,polaris-gpu,2,64,4,True,5,4
roibin_blosc.json,53,1,4,1,1.0,8355.020174741745,polaris-gpu,2,64,4,True,3,4
roibin_blosc.json,55,2,4,1,1.0,8613.176881551743,polaris-gpu,2,64,4,True,2,4
roibin_blosc.json,59,4,4,2,1.0,8614.210690021515,polaris-gpu,2,64,4,True,4,4
roibin_blosc.json,59,1,4,3,1.0,8652.235144138336,polaris-gpu,2,64,4,True,5,4
roibin_blosc.json,59,1,4,1,1.0,8656.938212633133,polaris-gpu,2,64,4,True,3,4
roibin_blosc.json,57,1,4,1,1.0,8915.098252534866,polaris-gpu,2,64,4,True,2,4
roibin_blosc.json,17,2,4,1,1.0,8916.12289094925,polaris-gpu,2,64,4,True,4,4
roibin_blosc.json,16,1,4,1,1.0,8954.147984743118,polaris-gpu,2,64,4,True,5,4
roibin_blosc.json,13,1,4,1,1.0,8958.849645853043,polaris-gpu,2,64,4,True,3,4
roibin_blosc.json,11,2,4,1,-0.0578159,9194.09472990036,polaris-gpu,2,64,4,True,2,4
