p0,p1x,p1y,p1z,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,p7_float,p8_float,p9_float,libE_id,libE_workers
double,512,512,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,64 1 1,8,cufft,-443.049,185.3786027431488,polaris-gpu,64,64,4,True,0.0,0.0,0.5,3,4
double,512,512,512,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,64 1 1,64 1 1,12,cufft,-460.497,186.46222805976868,polaris-gpu,64,64,4,True,0.0,0.0,0.75,4,4
double,512,512,512,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,64 1 1,64 1 1,16,cufft,-458.283,187.88430428504944,polaris-gpu,64,64,4,True,0.0,0.0,1.0,2,4
double,512,512,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,64 1 1,16,cufft,-443.673,189.47732996940613,polaris-gpu,64,64,4,True,0.0,0.0,1.0,3,4
double,512,512,512,-reorder, ,-p2p_pl,-slabs,-r2c_dir 0,64 1 1,64 1 1,2,cufft,-468.985,190.646258354187,polaris-gpu,64,64,4,True,0.0,0.0,0.0,4,4
double,512,512,512,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,64 1 1,64 1 1,4,cufft,-462.554,191.98394227027893,polaris-gpu,64,64,4,True,0.0,0.0,0.25,2,4
double,512,512,512,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,64 1 1,64 1 1,8,cufft,-444.477,193.41996908187863,polaris-gpu,64,64,4,True,0.0,0.0,0.5,3,4
double,512,512,512,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 0,64 1 1,64 1 1,12,cufft,-356.254,194.8385910987854,polaris-gpu,64,64,4,True,0.0,0.0,0.75,4,4
double,512,512,512,-reorder, ,-p2p_pl,-slabs,-r2c_dir 0,64 1 1,64 1 1,16,cufft,-465.239,196.0618224143982,polaris-gpu,64,64,4,True,0.0,0.0,1.0,2,4
double,512,512,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,64 1 1,16,cufft,-451.062,197.5326445102692,polaris-gpu,64,64,4,True,0.0,0.0,1.0,3,4
double,512,512,512,-reorder, ,-p2p_pl,-slabs,-r2c_dir 0,64 1 1,64 1 1,8,cufft,-461.861,198.797758102417,polaris-gpu,64,64,4,True,0.0,0.0,0.5,4,4
double,512,512,512,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,64 1 1,16,cufft,-402.581,200.41959190368647,polaris-gpu,64,64,4,True,0.0,0.0,1.0,2,4
double,512,512,512,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 0,64 1 1,64 1 1,16,cufft,-446.698,201.5741903781891,polaris-gpu,64,64,4,True,0.0,0.0,1.0,3,4
